Company Name,Location,Date,Detail,Status Rocket,Rocket,Status Mission,Year,Month,Country
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-07-20 04:44:00+00:00,Molniya-M /Block 2BL | Cosmos 931,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-07-19 08:40:00+00:00,Cosmos-3M (11K65M) | Cosmos 930,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-07-13 05:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 928,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-07-12 09:00:00+00:00,Soyuz U | Cosmos 927,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-07-08 17:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 926,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-07-07 07:25:00+00:00,Vostok-2M | Cosmos 925,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-07-04 22:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 924,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-07-01 11:52:00+00:00,Cosmos-3M (11K65M) | Cosmos 923,Statusretired,,Success,1977.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-06-30 14:00:00+00:00,Soyuz U | Cosmos 922,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-06-29 18:34:00+00:00,Vostok-2M | Meteor-Priroda n†­2,Statusretired,,Success,1977.0,June,Kazakhstan
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1977-06-27 18:30:00+00:00,Titan IIID | KH-9,Statusretired,,Success,1977.0,June,USA
RVSN USSR,"Site 32/2, Plesetsk Cosmodrome, Russia",1977-06-24 10:30:00+00:00,Tsyklon-3 | Cosmos 921,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1977-06-24 05:41:00+00:00,Molniya-M /Block ML | Molniya-1 n†­69,Statusretired,,Success,1977.0,June,Kazakhstan
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1977-06-23 09:16:00+00:00,Atlas-E/F SGS-1 | NTS-2,Statusretired,,Success,1977.0,June,USA
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-06-22 08:00:00+00:00,Soyuz U | Cosmos 920,Statusretired,,Success,1977.0,June,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1977-06-18 10:30:00+00:00,Cosmos-2I (63SM) | Cosmos 919,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977-06-17 07:23:00+00:00,Tsyklon-2 | Cosmos 918,Statusretired,,Success,1977.0,June,Kazakhstan
RVSN USSR,"Site 107/1, Kapustin Yar, Russia",1977-06-17 03:30:00+00:00,Cosmos-3M (11K65M) | Signe 3,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-06-16 01:58:00+00:00,Molniya-M /Block 2BL | Cosmos 917,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-06-10 08:00:00+00:00,Soyuz U | Cosmos 916,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-06-08 14:00:00+00:00,Soyuz U | Cosmos 915,Statusretired,,Success,1977.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-05-31 07:30:00+00:00,Soyuz U | Cosmos 914,Statusretired,,Success,1977.0,May,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-05-30 22:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 913,Statusretired,,Success,1977.0,May,Russia
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1977-05-26 21:47:00+00:00,Atlas-SLV3D Centaur-D1AR | Intelsat 4A F4,Statusretired,,Success,1977.0,May,USA
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-05-26 07:00:00+00:00,Soyuz U | Cosmos 912,Statusretired,,Success,1977.0,May,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-05-25 11:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 911,Statusretired,,Success,1977.0,May,Russia
General Dynamics,"LC-13, Cape Canaveral AFS, Florida, USA",1977-05-23 18:13:00+00:00,Atlas-SLV3A Agena-D | AFP-827 (Canyon-7),Statusretired,,Success,1977.0,May,USA
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1977-05-23 12:14:00+00:00,Tsyklon-2 | Cosmos 910,Statusretired,,Success,1977.0,May,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-05-19 16:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 909,Statusretired,,Success,1977.0,May,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-05-17 10:10:00+00:00,Soyuz U | Cosmos 908,Statusretired,,Success,1977.0,May,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1977-05-12 14:27:00+00:00,Titan III(23)C | DSCS-II 7&8,Statusretired,,Success,1977.0,May,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-05-05 14:00:00+00:00,Soyuz U | Cosmos 907,Statusretired,,Success,1977.0,May,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-04-28 09:10:00+00:00,Molniya-M /Block ML | Molniya-3 n†­68,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-26 14:45:00+00:00,Soyuz U | Cosmos 905,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-04-20 09:00:00+00:00,Soyuz U | Cosmos 904,Statusretired,,Success,1977.0,April,Kazakhstan
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-11 01:38:00+00:00,Molniya-M /Block 2BL | Cosmos 903,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-04-07 08:59:00+00:00,Soyuz U | Cosmos 902,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1977-04-05 10:30:00+00:00,Cosmos-2I (63SM) | Cosmos 901,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-04-05 02:05:00+00:00,Vostok-2M | Meteor n†­37,Statusretired,,Success,1977.0,April,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-03-24 22:11:00+00:00,Cosmos-3M (11K65M) | Cosmos 899,Statusretired,,Success,1977.0,March,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-03-24 11:51:00+00:00,Molniya-M /Block ML | Molniya-1 n†­67,Statusretired,,Success,1977.0,March,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-03-17 08:30:00+00:00,Soyuz U | Cosmos 898,Statusretired,,Success,1977.0,March,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1977-03-13 18:41:00+00:00,Titan III(24)B | OPS 4915,Statusretired,,Success,1977.0,March,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-03-10 11:00:00+00:00,Soyuz U | Cosmos 897,Statusretired,,Success,1977.0,March,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-03-03 10:30:00+00:00,Soyuz U | Cosmos 896,Statusretired,,Success,1977.0,March,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-02-26 21:18:00+00:00,Vostok-2M | Cosmos 895,Statusretired,,Success,1977.0,February,Russia
MHI,"LA-Y1, Tanegashima Space Center, Japan",1977-02-23 08:50:00+00:00,N-I Star-37E | Kiku 2,Statusretired,,Success,1977.0,February,Japan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-02-22 09:19:00+00:00,Soyuz U | Zenit-4MK n†­381,Statusretired,,Failure,1977.0,February,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-02-21 17:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 894,Statusretired,,Success,1977.0,February,Russia
ISAS,"Mu Pad, Uchinoura Space Center, Japan",1977-02-19 05:15:00+00:00,Mu-III H | Tansei 3,Statusretired,,Success,1977.0,February,Japan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-02-11 14:57:00+00:00,Molniya-M /Block ML | Molniya-2 n†­66,Statusretired,,Success,1977.0,February,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1977-02-09 11:30:00+00:00,Soyuz U | Cosmos 892,Statusretired,,Success,1977.0,February,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1977-02-07 16:11:00+00:00,Soyuz U | Soyuz 24,Statusretired,,Success,1977.0,February,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1977-02-06 06:00:00+00:00,Titan III(23)C | DSP-7,Statusretired,,Success,1977.0,February,USA
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1977-02-02 12:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 891,Statusretired,,Success,1977.0,February,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1977-01-20 20:05:00+00:00,Cosmos-3M (11K65M) | Cosmos 890,Statusretired,,Success,1977.0,January,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-01-20 08:30:00+00:00,Soyuz U | Cosmos 889,Statusretired,,Success,1977.0,January,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1977-01-06 23:17:00+00:00,Vostok-2M | Meteor-2 n†­2,Statusretired,,Success,1977.0,January,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1977-01-06 09:40:00+00:00,Soyuz U | Cosmos 888,Statusretired,,Success,1977.0,January,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-28 07:49:00+00:00,Cosmos-3M (11K65M) | Cosmos 887,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-28 06:38:00+00:00,Molniya-M /Block ML | Molniya-3 n†­65,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-12-27 12:05:00+00:00,Tsyklon-2 | Cosmos 886,Statusretired,,Success,1976.0,December,Kazakhstan
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1976-12-19 18:19:00+00:00,Titan IIID | KH-11,Statusretired,,Success,1976.0,December,USA
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-17 12:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 885,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-12-17 09:30:00+00:00,Soyuz U | Cosmos 884,Statusretired,,Success,1976.0,December,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-16 10:23:00+00:00,Cosmos-3M (11K65M) | Cosmos 871 to 878,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-12-15 13:59:00+00:00,Cosmos-3M (11K65M) | Cosmos 883,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-09 20:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 880,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-09 10:00:00+00:00,Soyuz U | Cosmos 879,Statusretired,,Success,1976.0,December,Russia
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-12-07 04:38:00+00:00,Long March 2 | FSW-0 No.2,Statusretired,,Success,1976.0,December,China
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-12-02 02:44:00+00:00,Molniya-M /Block ML | Molniya-2 n†­64,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-12-02 00:17:00+00:00,Cosmos-3M (11K65M) | Cosmos 870,Statusretired,,Success,1976.0,December,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-11-29 16:04:00+00:00,Soyuz U | Cosmos 869,Statusretired,,Success,1976.0,November,Kazakhstan
RVSN USSR,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1976-11-26 14:30:00+00:00,Tsyklon-2 | Cosmos 868,Statusretired,,Success,1976.0,November,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-11-23 16:27:00+00:00,Soyuz U | Cosmos 867,Statusretired,,Success,1976.0,November,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-11-11 10:45:00+00:00,Soyuz U | Cosmos 866,Statusretired,,Success,1976.0,November,Kazakhstan
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-11-10 09:05:00+00:00,Feng Bao 1 | JSSW-6,Statusretired,,Failure,1976.0,November,China
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-11-01 11:20:00+00:00,Soyuz U | Cosmos 865,Statusretired,,Success,1976.0,November,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-10-29 12:39:00+00:00,Cosmos-3M (11K65M) | Cosmos 864,Statusretired,,Success,1976.0,October,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-25 14:30:00+00:00,Soyuz U | Cosmos 863,Statusretired,,Success,1976.0,October,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-22 09:11:00+00:00,Molniya-M /Block 2BL | Cosmos 862,Statusretired,,Success,1976.0,October,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-10-21 16:53:00+00:00,Tsyklon-2 | Cosmos 861,Statusretired,,Success,1976.0,October,Kazakhstan
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-10-17 18:06:00+00:00,Tsyklon-2 | Cosmos 860,Statusretired,,Success,1976.0,October,Kazakhstan
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-10-15 22:59:00+00:00,Vostok-2M | Meteor n†­36,Statusretired,,Success,1976.0,October,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-10-14 17:39:00+00:00,Soyuz | Soyuz 23,Statusretired,,Success,1976.0,October,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-10-10 09:35:00+00:00,Soyuz U | Cosmos 859,Statusretired,,Success,1976.0,October,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-10-04 11:00:00+00:00,Soyuz U | Zenit-4MKT n†­370,Statusretired,,Failure,1976.0,October,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-09-29 07:04:00+00:00,Cosmos-3M (11K65M) | Cosmos 858,Statusretired,,Success,1976.0,September,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-24 15:00:00+00:00,Soyuz U | Cosmos 857,Statusretired,,Success,1976.0,September,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-09-22 09:30:00+00:00,Soyuz U | Cosmos 856,Statusretired,,Success,1976.0,September,Kazakhstan
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-21 11:40:00+00:00,Soyuz U | Cosmos 855,Statusretired,,Success,1976.0,September,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1976-09-15 18:50:00+00:00,Titan III(24)B | OPS 8533,Statusretired,,Success,1976.0,September,USA
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-09-15 09:48:00+00:00,Soyuz U | Soyuz 22,Statusretired,,Success,1976.0,September,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-09-03 09:20:00+00:00,Soyuz U | Cosmos 854,Statusretired,,Success,1976.0,September,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-09-01 03:23:00+00:00,Molniya-M /Block ML | Cosmos 853,Statusretired,,Partial Failure,1976.0,September,Russia
CASC,"Site 138 (LA-2B), Jiuquan Satellite Launch Center, China",1976-08-30 11:45:00+00:00,Feng Bao 1 | JSSW-5,Statusretired,,Success,1976.0,August,China
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-08-28 09:00:00+00:00,Soyuz U | Cosmos 852,Statusretired,,Success,1976.0,August,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-08-27 14:34:00+00:00,Vostok-2M | Cosmos 851,Statusretired,,Success,1976.0,August,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-08-26 11:00:00+00:00,Cosmos-2I (63SM) | Cosmos 850,Statusretired,,Success,1976.0,August,Russia
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-08-18 09:30:00+00:00,Cosmos-2I (63SM) | Cosmos 849,Statusretired,,Success,1976.0,August,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-08-12 13:30:00+00:00,Soyuz U | Cosmos 848,Statusretired,,Success,1976.0,August,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-08-04 13:40:00+00:00,Soyuz U | Cosmos 847,Statusretired,,Success,1976.0,August,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-29 20:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 846,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-07-27 12:00:00+00:00,Cosmos-3M (11K65M) | Intercosmos-16,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-27 05:21:00+00:00,Cosmos-3M (11K65M) | Cosmos 845,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-07-23 15:49:00+00:00,Molniya-M /Block ML | Molniya-1 n†­62,Statusretired,,Success,1976.0,July,Kazakhstan
General Dynamics,"SLC-36B, Cape Canaveral AFS, Florida, USA",1976-07-22 22:04:00+00:00,Atlas-SLV3D Centaur-D1AR | Comstar D2,Statusretired,,Success,1976.0,July,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-07-22 15:40:00+00:00,Soyuz U | Cosmos 844,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-07-21 15:14:00+00:00,Tsyklon-2 | Cosmos 843,Statusretired,,Success,1976.0,July,Kazakhstan
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-21 10:20:00+00:00,Cosmos-3M (11K65M) | Cosmos 842,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-15 13:11:00+00:00,Cosmos-3M (11K65M) | Cosmos 841,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-07-14 09:00:00+00:00,Soyuz U | Cosmos 840,Statusretired,,Success,1976.0,July,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-07-08 21:08:00+00:00,Cosmos-3M (11K65M) | Cosmos 839,Statusretired,,Success,1976.0,July,Russia
Martin Marietta,"SLC-4E, Vandenberg AFB, California, USA",1976-07-08 18:30:00+00:00,"Titan IIID | KH-9, S3 & SSF-D-1",Statusretired,,Success,1976.0,July,USA
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-07-06 12:08:00+00:00,Soyuz | Soyuz 21,Statusretired,,Success,1976.0,July,Kazakhstan
RVSN USSR,"Site 90/19, Baikonur Cosmodrome, Kazakhstan",1976-07-02 10:30:00+00:00,Tsyklon-2 | Cosmos 838,Statusretired,,Success,1976.0,July,Kazakhstan
RVSN USSR,"Site 43/4, Plesetsk Cosmodrome, Russia",1976-07-01 08:05:00+00:00,Molniya-M /Block ML | Cosmos 837,Statusretired,,Partial Failure,1976.0,July,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-29 08:12:00+00:00,Cosmos-3M (11K65M) | Cosmos 836,Statusretired,,Success,1976.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-06-29 07:20:00+00:00,Voskhod | Cosmos 835,Statusretired,,Success,1976.0,June,Kazakhstan
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1976-06-26 03:00:00+00:00,Titan III(23)C | DSP-6,Statusretired,,Success,1976.0,June,USA
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-06-24 07:10:00+00:00,Soyuz U | Cosmos 834,Statusretired,,Success,1976.0,June,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-06-16 13:09:00+00:00,Voskhod | Cosmos 833,Statusretired,,Success,1976.0,June,Russia
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-15 13:19:00+00:00,Cosmos-3M (11K65M) | Cosmos 825 to 832,Statusretired,,Success,1976.0,June,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-06-08 07:00:00+00:00,Voskhod | Cosmos 824,Statusretired,,Success,1976.0,June,Kazakhstan
RVSN USSR,"Site 132/2, Plesetsk Cosmodrome, Russia",1976-06-02 22:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 823,Statusretired,,Success,1976.0,June,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-26 09:00:00+00:00,Voskhod | Cosmos 821,Statusretired,,Success,1976.0,May,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-21 07:00:00+00:00,Soyuz U | Cosmos 820,Statusretired,,Success,1976.0,May,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-05-20 09:00:00+00:00,Voskhod | Cosmos 819,Statusretired,,Success,1976.0,May,Kazakhstan
RVSN USSR,"Site 133/3, Plesetsk Cosmodrome, Russia",1976-05-18 11:00:00+00:00,Cosmos-2I (63SM) | Cosmos 818,Statusretired,,Success,1976.0,May,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-05-15 13:30:00+00:00,Vostok-2M | Meteor n†­35,Statusretired,,Success,1976.0,May,Russia
General Dynamics,"SLC-36A, Cape Canaveral AFS, Florida, USA",1976-05-13 22:28:00+00:00,Atlas-SLV3D Centaur-D1AR | Comstar D1,Statusretired,,Success,1976.0,May,USA
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1976-05-12 17:57:00+00:00,Molniya-M /Block ML | Molniya-3 n†­60,Statusretired,,Success,1976.0,May,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-05-08 15:00:00+00:00,Cosmos-3M (11K65M) | Cosmos 822,Statusretired,,Success,1976.0,May,Russia
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-05-05 07:50:00+00:00,Voskhod | Cosmos 817,Statusretired,,Success,1976.0,May,Kazakhstan
General Dynamics,"SLC-3W, Vandenberg AFB, California, USA",1976-04-30 19:12:00+00:00,Atlas-E/F MSD | NOSS-1,Statusretired,,Success,1976.0,April,USA
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-04-28 13:30:00+00:00,Cosmos-3M (11K65M) | Cosmos 816,Statusretired,,Success,1976.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-04-28 09:30:00+00:00,Voskhod | Cosmos 815,Statusretired,,Success,1976.0,April,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-04-09 08:30:00+00:00,Voskhod | Cosmos 813,Statusretired,,Success,1976.0,April,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1976-04-07 13:05:00+00:00,Vostok-2M | Meteor n†­34,Statusretired,,Success,1976.0,April,Russia
RVSN USSR,"Site 132/1, Plesetsk Cosmodrome, Russia",1976-04-06 04:14:00+00:00,Cosmos-3M (11K65M) | Cosmos 812,Statusretired,,Success,1976.0,April,Russia
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1976-03-31 12:50:00+00:00,Soyuz M | Cosmos 811,Statusretired,,Success,1976.0,March,Russia
RVSN USSR,"Site 43/3, Plesetsk Cosmodrome, Russia",1976-03-26 15:00:00+00:00,Voskhod | Cosmos 810,Statusretired,,Success,1976.0,March,Russia
US Air Force,"SLC-4W, Vandenberg AFB, California, USA",1976-03-22 18:14:00+00:00,Titan III(24)B | OPS 7600,Statusretired,,Success,1976.0,March,USA
RVSN USSR,"Site 1/5, Baikonur Cosmodrome, Kazakhstan",1976-03-19 19:31:00+00:00,Molniya-M /Block ML | Molniya-1 n†­59,Statusretired,,Success,1976.0,March,Kazakhstan
RVSN USSR,"Site 31/6, Baikonur Cosmodrome, Kazakhstan",1976-03-18 09:15:00+00:00,Soyuz U | Cosmos 809,Statusretired,,Success,1976.0,March,Kazakhstan
RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1976-03-16 17:22:00+00:00,Vostok-2M | Cosmos 808,Statusretired,,Success,1976.0,March,Russia
Martin Marietta,"SLC-40, Cape Canaveral AFS, Florida, USA",1976-03-14 01:25:00+00:00,"Titan III(23)C | LES-8, LES-9, Solrad-11a, Solrad-11b",Statusretired,,Success,1976.0,March,USA
